env_steps,update,loss_pi,loss_v,entropy,approx_kl,clip_frac,mean_ep_return_recent,mean_ep_len_recent,sps
594000,297,-0.000000,0.001420,0.000007,0.000000,0.000000,-0.061267,1440.00,1872.9
596000,298,0.000002,0.000392,0.000039,0.000000,0.000000,-0.061267,1440.00,1947.1
598000,299,-0.000113,0.000717,0.000260,0.000070,0.000375,-0.061267,1440.00,2017.5
600000,300,-0.000886,0.005346,0.000078,0.002870,0.000375,-0.061392,1440.00,1951.5
602000,301,-0.000020,0.000383,0.000024,0.000000,0.000000,-0.061392,1440.00,1883.1
604000,302,-0.000024,0.001525,0.000175,0.000230,0.000375,-0.061392,1440.00,1823.7
606000,303,-0.000000,0.000479,0.000012,0.000000,0.000000,-0.061392,1440.00,1873.2
608000,304,0.000000,0.002150,0.000000,-0.000000,0.000000,-0.061392,1440.00,1838.8
610000,305,0.000000,0.000139,0.000000,0.000000,0.000000,-0.061392,1440.00,1899.4
612000,306,0.000000,0.000307,0.000031,0.000000,0.000000,-0.061392,1440.00,2002.1
614000,307,0.000000,0.001440,0.000002,0.000000,0.000000,-0.061392,1440.00,2162.5
616000,308,0.000000,0.000403,0.000000,0.000000,0.000000,-0.061392,1440.00,2245.8
618000,309,-0.000000,0.004048,0.000000,0.000000,0.000000,-0.061392,1440.00,1998.1
620000,310,0.000002,0.005129,0.000049,0.000000,0.000000,-0.061392,1440.00,1816.6
622000,311,-0.000000,0.004314,0.000006,0.000000,0.000000,-0.061392,1440.00,1829.6
624000,312,-0.000205,0.004624,0.000931,0.000080,0.000875,-0.059485,1440.00,1951.3
626000,313,-0.000005,0.004182,0.000015,0.000000,0.000000,-0.059485,1440.00,1884.2
628000,314,0.000000,0.003588,0.000016,0.000000,0.000000,-0.059485,1440.00,1824.3
630000,315,-0.000000,0.003380,0.000001,-0.000000,0.000000,-0.059485,1440.00,1971.2
632000,316,-0.000000,0.003094,0.000001,-0.000000,0.000000,-0.059485,1440.00,2047.8
634000,317,0.000000,0.002820,0.000015,0.000000,0.000000,-0.059485,1440.00,2196.2
636000,318,-0.000000,0.002622,0.000002,-0.000000,0.000000,-0.059485,1440.00,2022.4
638000,319,-0.000000,0.002618,0.000004,-0.000000,0.000000,-0.059485,1440.00,1963.7
640000,320,0.000004,0.002416,0.000141,0.000000,0.000000,-0.059485,1440.00,1845.6
642000,321,-0.000000,0.002183,0.000002,-0.000000,0.000000,-0.059485,1440.00,1850.2
644000,322,-0.001435,0.001012,0.000371,0.000583,0.001125,-0.059485,1440.00,1920.6
646000,323,-0.000000,0.000326,0.000000,0.000000,0.000000,-0.059065,1440.00,1777.3
648000,324,-0.000000,0.000316,0.000000,0.000000,0.000000,-0.059065,1440.00,1876.2
650000,325,-0.000000,0.000327,0.000000,0.000000,0.000000,-0.059065,1440.00,1843.2
652000,326,-0.000000,0.000289,0.000000,-0.000000,0.000000,-0.059065,1440.00,1892.4
654000,327,-0.000000,0.000293,0.000001,0.000000,0.000000,-0.059065,1440.00,1796.7
656000,328,-0.000000,0.000087,0.000000,0.000000,0.000000,-0.059065,1440.00,1896.3
658000,329,-0.000000,0.000231,0.000000,0.000000,0.000000,-0.059065,1440.00,1887.8
660000,330,-0.000000,0.000119,0.000003,-0.000000,0.000000,-0.059065,1440.00,1708.9
662000,331,-0.000000,0.000254,0.000003,0.000000,0.000000,-0.059065,1440.00,1803.6
664000,332,-0.000000,0.000051,0.000000,0.000000,0.000000,-0.059065,1440.00,1880.8
666000,333,-0.000000,0.000232,0.000001,0.000000,0.000000,-0.059065,1440.00,1780.0
668000,334,-0.000000,0.000247,0.000000,0.000000,0.000000,-0.059065,1440.00,1957.0
670000,335,-0.000000,0.000074,0.000000,0.000000,0.000000,-0.058683,1440.00,1966.4
672000,336,-0.000000,0.000038,0.000002,0.000000,0.000000,-0.058683,1440.00,1907.7
674000,337,-0.000000,0.000031,0.000007,0.000000,0.000000,-0.058683,1440.00,1875.2
676000,338,-0.000000,0.000046,0.000000,0.000000,0.000000,-0.058683,1440.00,1898.2
678000,339,-0.000000,0.000030,0.000001,0.000000,0.000000,-0.058683,1440.00,1991.3
680000,340,-0.000000,0.000017,0.000001,0.000000,0.000000,-0.058683,1440.00,2064.3
682000,341,-0.000000,0.000022,0.000001,0.000000,0.000000,-0.058683,1440.00,1982.8
684000,342,-0.000000,0.000021,0.000006,0.000000,0.000000,-0.058683,1440.00,2235.4
686000,343,-0.000000,0.000014,0.000003,0.000000,0.000000,-0.058683,1440.00,2176.8
688000,344,-0.000000,0.000013,0.000002,0.000000,0.000000,-0.058683,1440.00,1896.2
690000,345,-0.000000,0.000011,0.000000,0.000000,0.000000,-0.058683,1440.00,1842.8
692000,346,-0.000000,0.000016,0.000000,0.000000,0.000000,-0.053898,1440.00,2025.7
694000,347,-0.000000,0.000013,0.000001,0.000000,0.000000,-0.053898,1440.00,2193.3
696000,348,-0.000000,0.000011,0.000008,0.000000,0.000000,-0.053898,1440.00,1871.6
698000,349,-0.000000,0.000012,0.000003,-0.000000,0.000000,-0.053898,1440.00,1876.5
700000,350,-0.000000,0.000011,0.000001,0.000000,0.000000,-0.053898,1440.00,1911.9
702000,351,-0.000000,0.000010,0.000003,0.000000,0.000000,-0.053898,1440.00,1791.7
704000,352,-0.000000,0.000009,0.000000,0.000000,0.000000,-0.053898,1440.00,1966.2
706000,353,-0.000000,0.000009,0.000001,0.000000,0.000000,-0.053898,1440.00,2070.4
708000,354,-0.000000,0.000009,0.000001,0.000000,0.000000,-0.053898,1440.00,2008.2
710000,355,-0.000000,0.000008,0.000001,0.000000,0.000000,-0.053898,1440.00,2059.9
712000,356,-0.000000,0.000011,0.000004,0.000000,0.000000,-0.053898,1440.00,1818.4
714000,357,0.000000,0.000011,0.000001,0.000000,0.000000,-0.053898,1440.00,1857.5
716000,358,-0.000000,0.000015,0.000001,0.000000,0.000000,-0.038746,1440.00,1979.5
718000,359,-0.000000,0.000008,0.000001,0.000000,0.000000,-0.038746,1440.00,2062.3
720000,360,0.000000,0.000008,0.000001,0.000000,0.000000,-0.038746,1440.00,1987.3
722000,361,-0.000000,0.000007,0.000000,0.000000,0.000000,-0.038746,1440.00,2118.8
724000,362,-0.000000,0.000009,0.000001,0.000000,0.000000,-0.038746,1440.00,1848.2
726000,363,0.000000,0.000014,0.000001,0.000000,0.000000,-0.038746,1440.00,1932.8
728000,364,0.000000,0.000010,0.000003,0.000000,0.000000,-0.038746,1440.00,1816.2
730000,365,0.000000,0.000009,0.000000,0.000000,0.000000,-0.038746,1440.00,1908.8
732000,366,0.000000,0.000008,0.000001,0.000000,0.000000,-0.038746,1440.00,1855.9
734000,367,0.000000,0.000012,0.000001,0.000000,0.000000,-0.038746,1440.00,1941.6
736000,368,-0.000004,0.000015,0.000151,0.000000,0.000000,-0.038746,1440.00,2008.0
738000,369,0.000000,0.000024,0.000000,0.000000,0.000000,-0.033645,1440.00,2017.3
740000,370,0.000000,0.000013,0.000000,0.000000,0.000000,-0.033645,1440.00,1999.2
742000,371,0.000000,0.000028,0.000000,0.000000,0.000000,-0.033645,1440.00,2014.4
744000,372,0.000000,0.000008,0.000001,0.000000,0.000000,-0.033645,1440.00,1948.7
746000,373,0.000000,0.000008,0.000002,0.000000,0.000000,-0.033645,1440.00,1817.7
748000,374,0.000000,0.000013,0.000000,0.000000,0.000000,-0.033645,1440.00,1852.5
750000,375,0.000000,0.000013,0.000000,0.000000,0.000000,-0.033645,1440.00,1831.8
752000,376,-0.000006,0.000014,0.000039,0.000000,0.000000,-0.033645,1440.00,2023.9
754000,377,0.000000,0.000012,0.000001,0.000000,0.000000,-0.033645,1440.00,1992.2
756000,378,0.000000,0.000010,0.000002,-0.000000,0.000000,-0.033645,1440.00,1961.7
758000,379,0.000000,0.000009,0.000002,0.000000,0.000000,-0.033645,1440.00,1986.7
760000,380,0.000000,0.000008,0.000001,0.000000,0.000000,-0.033645,1440.00,2093.7
762000,381,-0.000000,0.000013,0.000002,0.000000,0.000000,-0.033722,1440.00,1917.8
764000,382,0.000000,0.000008,0.000001,0.000000,0.000000,-0.033722,1440.00,2115.3
766000,383,-0.000000,0.000008,0.000001,0.000000,0.000000,-0.033722,1440.00,1989.4
768000,384,0.000000,0.000013,0.000002,0.000000,0.000000,-0.033722,1440.00,2189.7
770000,385,-0.000000,0.000008,0.000009,0.000000,0.000000,-0.033722,1440.00,1995.4
772000,386,-0.000000,0.000009,0.000002,0.000000,0.000000,-0.033722,1440.00,1903.9
774000,387,-0.000227,0.000011,0.000176,0.000006,0.000125,-0.033722,1440.00,1799.6
776000,388,-0.000000,0.000009,0.000005,-0.000000,0.000000,-0.033722,1440.00,1929.2
778000,389,-0.001460,0.000011,0.000392,0.000537,0.000625,-0.033722,1440.00,1878.9
780000,390,0.000000,0.000010,0.000012,-0.000000,0.000000,-0.033722,1440.00,1864.8
782000,391,-0.000000,0.000013,0.000032,0.000000,0.000000,-0.033722,1440.00,1906.5
784000,392,-0.000098,0.000017,0.000146,0.000001,0.000000,-0.033763,1440.00,1847.5
786000,393,-0.000760,0.000020,0.001182,0.001275,0.001500,-0.033763,1440.00,1876.5
788000,394,-0.002487,0.000043,0.001892,0.004628,0.002750,-0.033763,1440.00,2011.6
790000,395,-0.002705,0.000025,0.000312,0.000101,0.001750,-0.033763,1440.00,2015.9
792000,396,-0.000014,0.000016,0.000077,0.000000,0.000000,-0.033763,1440.00,2031.0
794000,397,-0.000002,0.000021,0.000107,0.000000,0.000000,-0.033763,1440.00,1993.1
796000,398,-0.000000,0.000018,0.000097,0.000000,0.000000,-0.033763,1440.00,2131.4
798000,399,-0.000001,0.000018,0.000036,0.000000,0.000000,-0.033763,1440.00,2068.1
800000,400,-0.000000,0.000014,0.000048,-0.000000,0.000000,-0.033763,1440.00,1878.4
802000,401,-0.000003,0.000014,0.000128,0.000000,0.000000,-0.033763,1440.00,1933.9
804000,402,-0.000000,0.000016,0.000062,0.000000,0.000000,-0.033763,1440.00,1802.1
806000,403,-0.000011,0.000014,0.000114,0.000000,0.000000,-0.033763,1440.00,1771.7
808000,404,0.000001,0.000017,0.000057,-0.000000,0.000000,-0.034019,1440.00,1457.8
810000,405,-0.000092,0.000016,0.000188,0.000000,0.000000,-0.034019,1440.00,1213.5
812000,406,0.000001,0.000014,0.000047,0.000000,0.000000,-0.034019,1440.00,1305.3
814000,407,0.000000,0.000011,0.000023,0.000000,0.000000,-0.034019,1440.00,1253.9
816000,408,-0.000000,0.000011,0.000016,0.000000,0.000000,-0.034019,1440.00,1133.7
818000,409,-0.000000,0.000015,0.000037,0.000000,0.000000,-0.034019,1440.00,1188.5
820000,410,-0.000005,0.000020,0.000032,0.000000,0.000000,-0.034019,1440.00,1151.6
822000,411,0.001008,0.000058,0.003469,0.014539,0.004000,-0.034019,1440.00,1177.2
824000,412,0.000181,0.000090,0.008557,0.008273,0.006625,-0.034019,1440.00,1076.6
826000,413,0.002297,0.000246,0.039687,0.020991,0.024000,-0.034019,1440.00,1119.5
828000,414,-0.008587,0.000236,0.043020,0.008307,0.018625,-0.034019,1440.00,1117.8
830000,415,0.002631,0.000242,0.031278,0.012849,0.026375,-0.054808,1440.00,1139.5
832000,416,0.009545,0.000128,0.012632,0.009711,0.014750,-0.054808,1440.00,1130.7
834000,417,0.001320,0.000099,0.002455,0.002360,0.003250,-0.054808,1440.00,1119.4
836000,418,-0.000994,0.000082,0.002987,0.001565,0.002250,-0.054808,1440.00,1131.4
838000,419,0.000297,0.000075,0.001576,0.058432,0.002875,-0.054808,1440.00,1224.1
840000,420,-0.001182,0.000089,0.004696,0.000394,0.002000,-0.054808,1440.00,1200.4
842000,421,-0.001966,0.000075,0.009642,0.000509,0.002375,-0.054808,1440.00,1123.7
844000,422,-0.000201,0.000050,0.002038,0.001424,0.000875,-0.054808,1440.00,1150.1
846000,423,-0.001532,0.000043,0.001250,0.000677,0.001375,-0.054808,1440.00,1341.6
848000,424,-0.000044,0.000040,0.000240,0.000000,0.000000,-0.054808,1440.00,1355.4
850000,425,-0.000003,0.000100,0.000205,0.000000,0.000000,-0.054808,1440.00,1265.0
852000,426,0.000000,0.000106,0.000046,0.000000,0.000000,-0.054808,1440.00,1323.3
854000,427,-0.000003,0.000831,0.000223,0.000000,0.000000,-0.065095,1440.00,1343.7
856000,428,-0.000002,0.000038,0.000174,0.000000,0.000000,-0.065095,1440.00,1363.6
858000,429,0.000000,0.000024,0.000027,0.000000,0.000000,-0.065095,1440.00,1258.8
860000,430,-0.000005,0.000042,0.000165,0.000000,0.000000,-0.065095,1440.00,1361.0
862000,431,-0.000004,0.000022,0.000097,0.000000,0.000000,-0.065095,1440.00,1316.0
864000,432,-0.000120,0.000028,0.000249,0.000567,0.000375,-0.065095,1440.00,1325.5
866000,433,0.000000,0.000026,0.000012,0.000000,0.000000,-0.065095,1440.00,1353.1
868000,434,-0.000000,0.000022,0.000018,0.000000,0.000000,-0.065095,1440.00,1293.1
870000,435,-0.000000,0.000018,0.000014,0.000000,0.000000,-0.065095,1440.00,1318.3
872000,436,-0.000000,0.000018,0.000006,0.000000,0.000000,-0.065095,1440.00,1349.7
874000,437,-0.000000,0.000021,0.000012,0.000000,0.000000,-0.065095,1440.00,1261.3
876000,438,-0.000000,0.000022,0.000011,0.000000,0.000000,-0.066151,1440.00,1161.9
878000,439,-0.000001,0.000164,0.000072,0.000000,0.000000,-0.066151,1440.00,1295.3
880000,440,-0.000000,0.000682,0.000004,0.000000,0.000000,-0.066151,1440.00,1308.2
882000,441,0.000000,0.002613,0.000057,-0.000000,0.000000,-0.066151,1440.00,1332.9
884000,442,-0.000000,0.000449,0.000010,-0.000000,0.000000,-0.066151,1440.00,1331.8
886000,443,-0.000000,0.000520,0.000011,-0.000000,0.000000,-0.066151,1440.00,1316.3
888000,444,0.000000,0.001644,0.000008,-0.000000,0.000000,-0.066151,1440.00,1300.8
890000,445,0.000000,0.000018,0.000025,-0.000000,0.000000,-0.066151,1440.00,1222.3
892000,446,-0.000000,0.000016,0.000008,0.000000,0.000000,-0.066151,1440.00,1283.4
894000,447,-0.000000,0.000013,0.000015,0.000000,0.000000,-0.066151,1440.00,1137.1
896000,448,-0.000000,0.000014,0.000024,0.000000,0.000000,-0.066151,1440.00,1219.9
898000,449,-0.000000,0.000013,0.000015,0.000000,0.000000,-0.066151,1440.00,1116.3
900000,450,-0.000000,0.000018,0.000017,-0.000000,0.000000,-0.066456,1440.00,1359.3
902000,451,0.000000,0.000038,0.000010,0.000000,0.000000,-0.066456,1440.00,1366.1
904000,452,-0.000000,0.000015,0.000020,-0.000000,0.000000,-0.066456,1440.00,1412.9
906000,453,-0.000000,0.000012,0.000011,0.000000,0.000000,-0.066456,1440.00,1360.8
908000,454,-0.000000,0.000015,0.000018,0.000000,0.000000,-0.066456,1440.00,1337.5
910000,455,0.000000,0.000012,0.000006,0.000000,0.000000,-0.066456,1440.00,1322.4
912000,456,0.000000,0.000012,0.000005,0.000000,0.000000,-0.066456,1440.00,1361.1
914000,457,-0.000000,0.000013,0.000014,-0.000000,0.000000,-0.066456,1440.00,1382.9
916000,458,-0.000000,0.000010,0.000012,0.000000,0.000000,-0.066456,1440.00,1318.1
918000,459,-0.000000,0.000012,0.000015,0.000000,0.000000,-0.066456,1440.00,1383.1
920000,460,-0.000000,0.000012,0.000011,0.000000,0.000000,-0.066456,1440.00,1372.8
922000,461,-0.000001,0.000019,0.000027,0.000000,0.000000,-0.066252,1440.00,1379.2
924000,462,-0.000429,0.000019,0.000097,0.000002,0.000000,-0.066252,1440.00,1310.2
926000,463,0.000000,0.000642,0.000003,0.000000,0.000000,-0.066252,1440.00,1259.4
928000,464,-0.000000,0.000115,0.000001,0.000000,0.000000,-0.066252,1440.00,1369.1
930000,465,-0.000000,0.000048,0.000004,0.000000,0.000000,-0.066252,1440.00,1348.4
932000,466,-0.000000,0.000109,0.000003,-0.000000,0.000000,-0.066252,1440.00,1382.9
934000,467,-0.000000,0.000100,0.000001,0.000000,0.000000,-0.066252,1440.00,1404.3
936000,468,-0.000000,0.000115,0.000002,0.000000,0.000000,-0.066252,1440.00,1277.9
938000,469,-0.000000,0.000036,0.000003,0.000000,0.000000,-0.066252,1440.00,1345.7
940000,470,-0.000000,0.000038,0.000003,0.000000,0.000000,-0.066252,1440.00,1328.7
942000,471,-0.000000,0.000028,0.000006,0.000000,0.000000,-0.066252,1440.00,1301.6
944000,472,-0.000000,0.000078,0.000003,0.000000,0.000000,-0.066252,1440.00,1306.6
946000,473,-0.000000,0.000018,0.000003,0.000000,0.000000,-0.065649,1440.00,1330.0
948000,474,-0.000000,0.000031,0.000004,0.000000,0.000000,-0.065649,1440.00,1318.3
950000,475,-0.000000,0.000015,0.000001,0.000000,0.000000,-0.065649,1440.00,1359.7
952000,476,-0.000000,0.000028,0.000001,0.000000,0.000000,-0.065649,1440.00,1243.7
954000,477,-0.000000,0.000120,0.000002,0.000000,0.000000,-0.065649,1440.00,1275.2
956000,478,-0.000000,0.000484,0.000004,-0.000000,0.000000,-0.065649,1440.00,1190.0
958000,479,-0.000000,0.001558,0.000005,-0.000000,0.000000,-0.065649,1440.00,1176.5
960000,480,-0.000000,0.000040,0.000003,-0.000000,0.000000,-0.065649,1440.00,1318.9
962000,481,-0.000000,0.000067,0.000005,-0.000000,0.000000,-0.065649,1440.00,1329.7
964000,482,-0.000000,0.000071,0.000016,0.000000,0.000000,-0.065649,1440.00,1263.4
966000,483,-0.000000,0.000148,0.000007,-0.000000,0.000000,-0.065649,1440.00,975.9
968000,484,-0.000000,0.000899,0.000001,-0.000000,0.000000,-0.050133,1440.00,1103.8
970000,485,0.000000,0.001952,0.000003,-0.000000,0.000000,-0.050133,1440.00,1125.1
972000,486,0.000000,0.000391,0.000004,-0.000000,0.000000,-0.050133,1440.00,1165.7
974000,487,-0.000000,0.000427,0.000008,-0.000000,0.000000,-0.050133,1440.00,1093.2
976000,488,-0.000000,0.000089,0.000014,-0.000000,0.000000,-0.050133,1440.00,1187.6
978000,489,0.000000,0.000073,0.000011,-0.000000,0.000000,-0.050133,1440.00,1224.2
980000,490,0.000000,0.000051,0.000011,-0.000000,0.000000,-0.050133,1440.00,1279.4
982000,491,0.000000,0.000037,0.000005,0.000000,0.000000,-0.050133,1440.00,1026.3
984000,492,0.000000,0.000031,0.000010,0.000000,0.000000,-0.050133,1440.00,1287.9
986000,493,0.000000,0.000018,0.000010,0.000000,0.000000,-0.050133,1440.00,1311.1
988000,494,0.000000,0.000034,0.000009,0.000000,0.000000,-0.050133,1440.00,1368.0
990000,495,0.000000,0.000016,0.000012,0.000000,0.000000,-0.050133,1440.00,1349.5
992000,496,0.000000,0.000020,0.000012,0.000000,0.000000,-0.037191,1440.00,1353.6
994000,497,0.000000,0.000012,0.000005,0.000000,0.000000,-0.037191,1440.00,1352.1
996000,498,0.000000,0.000010,0.000008,0.000000,0.000000,-0.037191,1440.00,1307.0
998000,499,0.000000,0.000011,0.000014,0.000000,0.000000,-0.037191,1440.00,1305.1
1000000,500,0.000000,0.000012,0.000007,0.000000,0.000000,-0.037191,1440.00,1407.9
1002000,501,-0.000000,0.000015,0.000008,0.000000,0.000000,-0.037191,1440.00,1240.0
1004000,502,0.000000,0.000013,0.000018,0.000000,0.000000,-0.037191,1440.00,1223.6
1006000,503,0.000000,0.000009,0.000008,0.000000,0.000000,-0.037191,1440.00,1303.4
1008000,504,0.000000,0.000009,0.000014,0.000000,0.000000,-0.037191,1440.00,1402.4
1010000,505,0.000000,0.000008,0.000014,0.000000,0.000000,-0.037191,1440.00,1441.1
1012000,506,0.000000,0.000006,0.000006,0.000000,0.000000,-0.037191,1440.00,1333.3
1014000,507,0.000000,0.000009,0.000006,0.000000,0.000000,-0.032770,1440.00,1290.8
1016000,508,-0.000000,0.000008,0.000010,0.000000,0.000000,-0.032770,1440.00,1331.7
1018000,509,0.000000,0.000007,0.000010,0.000000,0.000000,-0.032770,1440.00,1266.8
1020000,510,0.000000,0.000007,0.000005,0.000000,0.000000,-0.032770,1440.00,1329.3
1022000,511,0.000000,0.000007,0.000006,0.000000,0.000000,-0.032770,1440.00,1307.3
1024000,512,0.000000,0.000007,0.000007,0.000000,0.000000,-0.032770,1440.00,1329.9
1026000,513,0.000000,0.000008,0.000008,0.000000,0.000000,-0.032770,1440.00,1294.9
1028000,514,-0.000000,0.000009,0.000017,-0.000000,0.000000,-0.032770,1440.00,1281.1
1030000,515,0.000000,0.000007,0.000011,-0.000000,0.000000,-0.032770,1440.00,1221.8
1032000,516,-0.000000,0.000006,0.000008,0.000000,0.000000,-0.032770,1440.00,1326.3
1034000,517,-0.000000,0.000008,0.000031,0.000000,0.000000,-0.032770,1440.00,1308.9
1036000,518,0.000000,0.000007,0.000004,0.000000,0.000000,-0.032770,1440.00,1323.2
1038000,519,-0.000000,0.000008,0.000012,0.000000,0.000000,-0.033450,1440.00,1344.2
1040000,520,-0.000000,0.000006,0.000006,0.000000,0.000000,-0.033450,1440.00,1301.2
1042000,521,-0.000000,0.000007,0.000010,0.000000,0.000000,-0.033450,1440.00,1350.7
1044000,522,-0.000001,0.000008,0.000022,0.000000,0.000000,-0.033450,1440.00,1315.9
1046000,523,0.000000,0.000006,0.000003,0.000000,0.000000,-0.033450,1440.00,1392.1
1048000,524,0.000000,0.000007,0.000010,0.000000,0.000000,-0.033450,1440.00,1267.1
1050000,525,0.000000,0.000005,0.000003,0.000000,0.000000,-0.033450,1440.00,1399.4
1052000,526,-0.000000,0.000007,0.000007,0.000000,0.000000,-0.033450,1440.00,1390.8
1054000,527,-0.000000,0.000010,0.000008,0.000000,0.000000,-0.033450,1440.00,1403.1
1056000,528,-0.000000,0.000008,0.000004,-0.000000,0.000000,-0.033450,1440.00,1377.7
1058000,529,-0.000000,0.000007,0.000011,0.000000,0.000000,-0.033450,1440.00,1326.4
1060000,530,-0.000000,0.000007,0.000008,-0.000000,0.000000,-0.033408,1440.00,1384.3
1062000,531,-0.000000,0.000006,0.000006,0.000000,0.000000,-0.033408,1440.00,1392.4
1064000,532,-0.000000,0.000010,0.000006,0.000000,0.000000,-0.033408,1440.00,1398.0
1066000,533,-0.000000,0.000007,0.000011,0.000000,0.000000,-0.033408,1440.00,1402.5
1068000,534,-0.000000,0.000007,0.000004,0.000000,0.000000,-0.033408,1440.00,1349.0
1070000,535,-0.000000,0.000007,0.000031,0.000000,0.000000,-0.033408,1440.00,1399.9
1072000,536,-0.000000,0.000006,0.000009,0.000000,0.000000,-0.033408,1440.00,1358.0
1074000,537,-0.000000,0.000006,0.000007,0.000000,0.000000,-0.033408,1440.00,1357.0
1076000,538,-0.000000,0.000006,0.000025,0.000000,0.000000,-0.033408,1440.00,1414.1
1078000,539,-0.000000,0.000005,0.000012,0.000000,0.000000,-0.033408,1440.00,1413.7
1080000,540,0.000000,0.000006,0.000005,0.000000,0.000000,-0.033408,1440.00,1438.6
1082000,541,-0.000000,0.000012,0.000007,0.000000,0.000000,-0.033408,1440.00,1349.2
1084000,542,0.000000,0.000320,0.000004,0.000000,0.000000,-0.032274,1440.00,1425.2
1086000,543,0.000000,0.002078,0.000009,-0.000000,0.000000,-0.032274,1440.00,1344.8
1088000,544,-0.000000,0.000015,0.000010,-0.000000,0.000000,-0.032274,1440.00,1434.1
1090000,545,0.000000,0.000013,0.000015,-0.000000,0.000000,-0.032274,1440.00,1375.9
1092000,546,0.000000,0.000019,0.000009,0.000000,0.000000,-0.032274,1440.00,1377.1
1094000,547,-0.000000,0.000013,0.000021,0.000000,0.000000,-0.032274,1440.00,1369.9
1096000,548,0.000000,0.000012,0.000014,0.000000,0.000000,-0.032274,1440.00,1367.6
1098000,549,0.000000,0.000006,0.000003,0.000000,0.000000,-0.032274,1440.00,1293.4
1100000,550,0.000000,0.000008,0.000011,0.000000,0.000000,-0.032274,1440.00,1414.6
1102000,551,0.000000,0.000006,0.000008,0.000000,0.000000,-0.032274,1440.00,1397.0
1104000,552,0.000000,0.000005,0.000007,0.000000,0.000000,-0.032274,1440.00,1329.8
1106000,553,0.000000,0.000006,0.000003,0.000000,0.000000,-0.032654,1440.00,1503.6
1108000,554,0.000000,0.000010,0.000011,0.000000,0.000000,-0.032654,1440.00,1403.6
1110000,555,-0.000000,0.000007,0.000017,0.000000,0.000000,-0.032654,1440.00,1408.2
1112000,556,0.000000,0.000005,0.000004,0.000000,0.000000,-0.032654,1440.00,1305.7
1114000,557,0.000000,0.000007,0.000012,0.000000,0.000000,-0.032654,1440.00,1421.3
1116000,558,0.000000,0.000007,0.000018,0.000000,0.000000,-0.032654,1440.00,1325.0
1118000,559,0.000000,0.000006,0.000008,0.000000,0.000000,-0.032654,1440.00,1403.9
1120000,560,0.000000,0.000022,0.000004,0.000000,0.000000,-0.032654,1440.00,1392.1
1122000,561,0.000000,0.000021,0.000010,-0.000000,0.000000,-0.032654,1440.00,1373.6
1124000,562,0.000000,0.000017,0.000009,0.000000,0.000000,-0.032654,1440.00,1467.7
1126000,563,0.000000,0.000007,0.000008,0.000000,0.000000,-0.032654,1440.00,1281.5
1128000,564,0.000000,0.000013,0.000008,0.000000,0.000000,-0.032654,1440.00,1304.9
1130000,565,0.000000,0.000035,0.000017,-0.000000,0.000000,-0.034350,1440.00,1206.0
1132000,566,-0.000001,0.000010,0.000016,0.000000,0.000000,-0.034350,1440.00,1320.3
1134000,567,0.000000,0.000012,0.000013,0.000000,0.000000,-0.034350,1440.00,1372.0
1136000,568,0.000000,0.000006,0.000021,0.000000,0.000000,-0.034350,1440.00,1422.6
1138000,569,0.000000,0.000009,0.000013,-0.000000,0.000000,-0.034350,1440.00,1352.6
1140000,570,0.000000,0.000008,0.000009,0.000000,0.000000,-0.034350,1440.00,1323.6
1142000,571,-0.000000,0.000006,0.000017,-0.000000,0.000000,-0.034350,1440.00,1299.4
1144000,572,0.000000,0.000066,0.000016,-0.000000,0.000000,-0.034350,1440.00,1260.0
1146000,573,0.000000,0.000884,0.000010,-0.000000,0.000000,-0.034350,1440.00,1234.6
1148000,574,-0.000000,0.000653,0.000016,-0.000000,0.000000,-0.034350,1440.00,1241.4
1150000,575,0.000000,0.000011,0.000033,-0.000000,0.000000,-0.034350,1440.00,1291.2
1152000,576,0.000000,0.000007,0.000011,0.000000,0.000000,-0.034774,1440.00,1280.6
1154000,577,0.000000,0.000011,0.000021,0.000000,0.000000,-0.034774,1440.00,1291.6
1156000,578,0.000000,0.000016,0.000012,0.000000,0.000000,-0.034774,1440.00,1195.6
1158000,579,0.000000,0.000006,0.000021,0.000000,0.000000,-0.034774,1440.00,1217.4
1160000,580,-0.000000,0.000011,0.000021,-0.000000,0.000000,-0.034774,1440.00,1182.8
1162000,581,-0.000000,0.000007,0.000050,-0.000000,0.000000,-0.034774,1440.00,1524.5
1164000,582,-0.000001,0.000007,0.000067,-0.000000,0.000000,-0.034774,1440.00,1761.2
1166000,583,0.000000,0.000006,0.000039,-0.000000,0.000000,-0.034774,1440.00,1711.9
1168000,584,-0.000000,0.000007,0.000063,0.000000,0.000000,-0.034774,1440.00,1529.4
1170000,585,-0.000000,0.000007,0.000036,0.000000,0.000000,-0.034774,1440.00,1505.7
1172000,586,-0.000000,0.000006,0.000025,0.000000,0.000000,-0.034774,1440.00,1791.0
1174000,587,0.000000,0.000006,0.000024,0.000000,0.000000,-0.034774,1440.00,1772.1
1176000,588,-0.000000,0.000007,0.000021,-0.000000,0.000000,-0.033299,1440.00,1902.4
1178000,589,-0.000000,0.000005,0.000022,-0.000000,0.000000,-0.033299,1440.00,1976.7
1180000,590,-0.000001,0.000006,0.000057,-0.000000,0.000000,-0.033299,1440.00,1941.8
1182000,591,-0.000000,0.000005,0.000045,-0.000000,0.000000,-0.033299,1440.00,1662.6
