env_steps,update,loss_pi,loss_v,entropy,approx_kl,clip_frac,mean_ep_return_recent,mean_ep_len_recent,sps
592000,296,-0.000000,0.000018,0.000031,0.000000,0.000000,-0.030994,1440.00,2751.3
594000,297,-0.000000,0.000020,0.000048,0.000000,0.000000,-0.030994,1440.00,2428.1
596000,298,0.000000,0.000024,0.000042,0.000000,0.000000,-0.030994,1440.00,1988.3
598000,299,0.000000,0.000025,0.000027,0.000000,0.000000,-0.030994,1440.00,2293.5
600000,300,-0.000000,0.000027,0.000025,0.000000,0.000000,-0.031259,1440.00,1919.7
602000,301,0.000000,0.000015,0.000050,0.000000,0.000000,-0.031259,1440.00,2493.1
604000,302,-0.000000,0.000034,0.000038,0.000000,0.000000,-0.031259,1440.00,2448.8
606000,303,-0.000000,0.000098,0.000041,-0.000000,0.000000,-0.031259,1440.00,2650.9
608000,304,-0.000377,0.004058,0.000009,0.004556,0.000375,-0.031259,1440.00,2379.2
610000,305,-0.000000,0.009872,0.000000,0.000000,0.000000,-0.031259,1440.00,2224.1
612000,306,0.000000,0.005765,0.000000,0.000000,0.000000,-0.031259,1440.00,2090.7
614000,307,-0.000000,0.006164,0.000000,0.000000,0.000000,-0.031259,1440.00,2053.2
616000,308,0.000000,0.000459,0.000000,0.000000,0.000000,-0.031259,1440.00,2196.4
618000,309,0.000000,0.000420,0.000000,0.000000,0.000000,-0.031259,1440.00,2390.7
620000,310,0.000000,0.000403,0.000000,0.000000,0.000000,-0.031259,1440.00,2338.0
622000,311,0.000000,0.000344,0.000000,0.000000,0.000000,-0.031259,1440.00,2366.8
624000,312,0.000000,0.000363,0.000000,0.000000,0.000000,-0.032703,1440.00,2056.8
626000,313,0.000000,0.000313,0.000000,0.000000,0.000000,-0.032703,1440.00,2498.7
628000,314,0.000000,0.003647,0.000000,0.000000,0.000000,-0.032703,1440.00,2472.2
630000,315,0.000000,0.001012,0.000000,0.000000,0.000000,-0.032703,1440.00,2258.9
632000,316,0.000000,0.000130,0.000000,0.000000,0.000000,-0.032703,1440.00,2562.2
634000,317,0.000000,0.000026,0.000000,0.000000,0.000000,-0.032703,1440.00,2744.1
636000,318,0.000000,0.000068,0.000000,0.000000,0.000000,-0.032703,1440.00,2648.4
638000,319,0.000000,0.000076,0.000000,0.000000,0.000000,-0.032703,1440.00,2572.6
640000,320,0.000000,0.000147,0.000000,0.000000,0.000000,-0.032703,1440.00,3000.9
642000,321,0.000000,0.000143,0.000000,0.000000,0.000000,-0.032703,1440.00,2947.4
644000,322,0.000000,0.000022,0.000000,0.000000,0.000000,-0.032703,1440.00,2754.3
646000,323,0.000000,0.000067,0.000000,0.000000,0.000000,-0.033132,1440.00,2205.7
648000,324,0.000000,0.000133,0.000000,0.000000,0.000000,-0.033132,1440.00,2880.8
650000,325,0.000000,0.000162,0.000000,0.000000,0.000000,-0.033132,1440.00,3111.7
652000,326,0.000000,0.000078,0.000000,0.000000,0.000000,-0.033132,1440.00,2753.1
654000,327,0.000000,0.000037,0.000000,0.000000,0.000000,-0.033132,1440.00,2925.5
656000,328,0.000000,0.000026,0.000000,0.000000,0.000000,-0.033132,1440.00,2709.5
658000,329,0.000000,0.000022,0.000000,0.000000,0.000000,-0.033132,1440.00,2956.3
660000,330,0.000000,0.000023,0.000000,0.000000,0.000000,-0.033132,1440.00,2776.8
662000,331,0.000000,0.000020,0.000000,0.000000,0.000000,-0.033132,1440.00,2507.6
664000,332,0.000000,0.000023,0.000000,0.000000,0.000000,-0.033132,1440.00,2042.4
666000,333,0.000000,0.000014,0.000000,0.000000,0.000000,-0.033132,1440.00,2494.6
668000,334,0.000000,0.000024,0.000000,0.000000,0.000000,-0.033132,1440.00,2557.1
670000,335,0.000000,0.000018,0.000000,0.000000,0.000000,-0.033170,1440.00,2386.6
672000,336,0.000000,0.000038,0.000000,0.000000,0.000000,-0.033170,1440.00,1867.5
674000,337,0.000000,0.000033,0.000000,0.000000,0.000000,-0.033170,1440.00,2087.9
676000,338,0.000000,0.000033,0.000000,0.000000,0.000000,-0.033170,1440.00,2259.4
678000,339,0.000000,0.000010,0.000000,0.000000,0.000000,-0.033170,1440.00,2400.2
680000,340,0.000000,0.000010,0.000000,0.000000,0.000000,-0.033170,1440.00,2267.1
682000,341,0.000000,0.000014,0.000000,0.000000,0.000000,-0.033170,1440.00,2128.0
684000,342,0.000000,0.000022,0.000001,0.000000,0.000000,-0.033170,1440.00,2303.8
686000,343,-0.000000,0.000048,0.000000,0.000000,0.000000,-0.033170,1440.00,1829.5
688000,344,-0.000000,0.000036,0.000000,0.000000,0.000000,-0.033170,1440.00,2050.3
690000,345,0.000000,0.000034,0.000001,0.000000,0.000000,-0.033170,1440.00,2733.3
692000,346,0.000000,0.000015,0.000000,0.000000,0.000000,-0.034245,1440.00,2484.6
694000,347,0.000000,0.000010,0.000001,0.000000,0.000000,-0.034245,1440.00,2221.8
696000,348,0.000000,0.000012,0.000000,0.000000,0.000000,-0.034245,1440.00,2047.5
698000,349,0.000000,0.000023,0.000000,0.000000,0.000000,-0.034245,1440.00,3228.5
700000,350,0.000000,0.000009,0.000000,0.000000,0.000000,-0.034245,1440.00,3255.2
702000,351,0.000000,0.000015,0.000000,0.000000,0.000000,-0.034245,1440.00,2843.6
704000,352,0.000000,0.000013,0.000000,0.000000,0.000000,-0.034245,1440.00,2568.8
706000,353,0.000000,0.000009,0.000000,0.000000,0.000000,-0.034245,1440.00,2373.4
708000,354,0.000000,0.000012,0.000000,0.000000,0.000000,-0.034245,1440.00,2709.4
710000,355,0.000000,0.000027,0.000000,0.000000,0.000000,-0.034245,1440.00,2791.7
712000,356,-0.000000,0.000013,0.000000,0.000000,0.000000,-0.034245,1440.00,2860.9
714000,357,0.000000,0.000018,0.000000,0.000000,0.000000,-0.034245,1440.00,2357.5
716000,358,-0.000000,0.000024,0.000000,0.000000,0.000000,-0.034064,1440.00,2680.1
718000,359,-0.000000,0.000058,0.000000,0.000000,0.000000,-0.034064,1440.00,2624.1
720000,360,-0.000000,0.000102,0.000001,0.000000,0.000000,-0.034064,1440.00,2435.2
722000,361,-0.000000,0.000011,0.000000,0.000000,0.000000,-0.034064,1440.00,2555.4
724000,362,-0.000000,0.000009,0.000000,0.000000,0.000000,-0.034064,1440.00,2179.9
726000,363,-0.000000,0.000013,0.000000,0.000000,0.000000,-0.034064,1440.00,2538.8
728000,364,-0.000000,0.000053,0.000000,0.000000,0.000000,-0.034064,1440.00,2762.3
730000,365,-0.000000,0.000012,0.000001,0.000000,0.000000,-0.034064,1440.00,3018.2
732000,366,-0.000000,0.000016,0.000001,0.000000,0.000000,-0.034064,1440.00,2736.9
734000,367,-0.000000,0.000046,0.000001,0.000000,0.000000,-0.034064,1440.00,2910.1
736000,368,-0.000000,0.000011,0.000000,0.000000,0.000000,-0.034064,1440.00,2245.5
738000,369,-0.000000,0.000056,0.000001,0.000000,0.000000,-0.033428,1440.00,2883.1
740000,370,-0.000000,0.000083,0.000001,0.000000,0.000000,-0.033428,1440.00,2660.2
742000,371,-0.000000,0.000018,0.000000,0.000000,0.000000,-0.033428,1440.00,2664.0
744000,372,-0.000000,0.000018,0.000001,0.000000,0.000000,-0.033428,1440.00,2641.8
746000,373,-0.000000,0.000011,0.000001,0.000000,0.000000,-0.033428,1440.00,2092.3
748000,374,-0.000000,0.000011,0.000001,0.000000,0.000000,-0.033428,1440.00,2136.0
750000,375,-0.000000,0.000019,0.000001,0.000000,0.000000,-0.033428,1440.00,2417.5
752000,376,0.000000,0.000046,0.000001,0.000000,0.000000,-0.033428,1440.00,2637.2
754000,377,0.000000,0.000019,0.000001,0.000000,0.000000,-0.033428,1440.00,2907.7
756000,378,-0.000000,0.000012,0.000001,0.000000,0.000000,-0.033428,1440.00,2508.4
758000,379,0.000000,0.000008,0.000001,0.000000,0.000000,-0.033428,1440.00,2080.7
760000,380,-0.000000,0.000011,0.000001,0.000000,0.000000,-0.033428,1440.00,2325.7
762000,381,0.000000,0.000011,0.000001,0.000000,0.000000,-0.032294,1440.00,2619.5
764000,382,0.000000,0.000015,0.000001,0.000000,0.000000,-0.032294,1440.00,2517.7
766000,383,-0.000000,0.000024,0.000001,0.000000,0.000000,-0.032294,1440.00,2505.8
768000,384,-0.000000,0.000103,0.000000,0.000000,0.000000,-0.032294,1440.00,2597.4
770000,385,0.000000,0.000102,0.000001,0.000000,0.000000,-0.032294,1440.00,2469.8
772000,386,0.000000,0.000049,0.000001,0.000000,0.000000,-0.032294,1440.00,2096.1
774000,387,0.000000,0.000028,0.000001,0.000000,0.000000,-0.032294,1440.00,2540.8
776000,388,0.000000,0.000015,0.000001,0.000000,0.000000,-0.032294,1440.00,2480.1
778000,389,0.000000,0.000012,0.000001,0.000000,0.000000,-0.032294,1440.00,2763.1
780000,390,0.000000,0.000012,0.000002,0.000000,0.000000,-0.032294,1440.00,2313.5
782000,391,0.000000,0.000041,0.000002,0.000000,0.000000,-0.032294,1440.00,2207.5
784000,392,0.000000,0.000034,0.000002,0.000000,0.000000,-0.032232,1440.00,2613.7
786000,393,0.000000,0.000053,0.000002,0.000000,0.000000,-0.032232,1440.00,2602.5
788000,394,0.000000,0.000023,0.000003,0.000000,0.000000,-0.032232,1440.00,2473.9
790000,395,0.000000,0.000009,0.000001,0.000000,0.000000,-0.032232,1440.00,2073.0
792000,396,0.000000,0.000016,0.000002,0.000000,0.000000,-0.032232,1440.00,2282.9
794000,397,0.000000,0.000032,0.000003,0.000000,0.000000,-0.032232,1440.00,1934.5
796000,398,0.000000,0.000011,0.000004,0.000000,0.000000,-0.032232,1440.00,1849.4
798000,399,0.000000,0.000008,0.000004,0.000000,0.000000,-0.032232,1440.00,2320.0
800000,400,0.000000,0.000007,0.000002,0.000000,0.000000,-0.032232,1440.00,2481.6
802000,401,0.000000,0.000012,0.000001,0.000000,0.000000,-0.032232,1440.00,2403.6
804000,402,0.000000,0.000017,0.000001,0.000000,0.000000,-0.032232,1440.00,1924.7
806000,403,0.000000,0.000017,0.000001,0.000000,0.000000,-0.032232,1440.00,2406.0
808000,404,-0.000000,0.000011,0.000002,0.000000,0.000000,-0.032868,1440.00,2955.7
810000,405,0.000000,0.000014,0.000002,0.000000,0.000000,-0.032868,1440.00,2735.0
812000,406,0.000000,0.000016,0.000002,0.000000,0.000000,-0.032868,1440.00,2774.1
814000,407,0.000000,0.000010,0.000002,0.000000,0.000000,-0.032868,1440.00,2665.3
816000,408,0.000000,0.000011,0.000002,0.000000,0.000000,-0.032868,1440.00,2673.3
818000,409,0.000000,0.000009,0.000002,0.000000,0.000000,-0.032868,1440.00,2352.3
820000,410,0.000000,0.000023,0.000002,0.000000,0.000000,-0.032868,1440.00,2701.2
822000,411,-0.000000,0.000018,0.000002,0.000000,0.000000,-0.032868,1440.00,2600.5
824000,412,0.000000,0.000074,0.000001,0.000000,0.000000,-0.032868,1440.00,2291.8
826000,413,-0.000000,0.000014,0.000002,0.000000,0.000000,-0.032868,1440.00,2343.3
828000,414,-0.000000,0.000027,0.000002,0.000000,0.000000,-0.032868,1440.00,2635.7
830000,415,-0.000000,0.000017,0.000002,0.000000,0.000000,-0.033365,1440.00,2721.1
832000,416,-0.000000,0.000009,0.000002,0.000000,0.000000,-0.033365,1440.00,2658.9
834000,417,-0.000000,0.000017,0.000002,0.000000,0.000000,-0.033365,1440.00,2246.2
836000,418,0.000000,0.000011,0.000002,0.000000,0.000000,-0.033365,1440.00,2729.8
838000,419,-0.000000,0.000025,0.000003,0.000000,0.000000,-0.033365,1440.00,2617.0
840000,420,-0.000000,0.000009,0.000004,0.000000,0.000000,-0.033365,1440.00,3226.6
842000,421,0.000000,0.000024,0.000003,0.000000,0.000000,-0.033365,1440.00,3336.3
844000,422,-0.000000,0.000115,0.000002,0.000000,0.000000,-0.033365,1440.00,3383.5
846000,423,0.000000,0.000060,0.000003,0.000000,0.000000,-0.033365,1440.00,3194.7
848000,424,0.000000,0.000012,0.000002,0.000000,0.000000,-0.033365,1440.00,2916.4
850000,425,0.000000,0.000026,0.000002,0.000000,0.000000,-0.033365,1440.00,3191.1
852000,426,0.000000,0.000008,0.000002,0.000000,0.000000,-0.033365,1440.00,3462.4
854000,427,-0.000000,0.000009,0.000003,0.000000,0.000000,-0.033857,1440.00,3296.9
856000,428,-0.000000,0.000007,0.000004,0.000000,0.000000,-0.033857,1440.00,3351.4
858000,429,0.000000,0.000010,0.000005,0.000000,0.000000,-0.033857,1440.00,3113.8
860000,430,0.000000,0.000019,0.000003,0.000000,0.000000,-0.033857,1440.00,3557.2
862000,431,0.000000,0.000007,0.000003,0.000000,0.000000,-0.033857,1440.00,3413.0
864000,432,0.000000,0.000019,0.000004,0.000000,0.000000,-0.033857,1440.00,3473.7
866000,433,0.000000,0.000012,0.000004,0.000000,0.000000,-0.033857,1440.00,3288.5
868000,434,0.000000,0.000035,0.000003,0.000000,0.000000,-0.033857,1440.00,3287.7
870000,435,0.000000,0.000057,0.000004,0.000000,0.000000,-0.033857,1440.00,2901.1
872000,436,0.000000,0.000017,0.000004,0.000000,0.000000,-0.033857,1440.00,3522.6
874000,437,0.000000,0.000011,0.000005,0.000000,0.000000,-0.033857,1440.00,3415.0
876000,438,0.000000,0.000016,0.000005,0.000000,0.000000,-0.034444,1440.00,3377.3
878000,439,0.000000,0.000017,0.000011,0.000000,0.000000,-0.034444,1440.00,3562.7
880000,440,0.000000,0.000010,0.000006,0.000000,0.000000,-0.034444,1440.00,3301.4
882000,441,0.000000,0.000009,0.000004,0.000000,0.000000,-0.034444,1440.00,2931.9
884000,442,0.000000,0.000024,0.000004,0.000000,0.000000,-0.034444,1440.00,3350.1
886000,443,0.000000,0.000026,0.000003,0.000000,0.000000,-0.034444,1440.00,3357.4
888000,444,-0.000000,0.000131,0.000003,-0.000000,0.000000,-0.034444,1440.00,3616.6
890000,445,0.000000,0.000168,0.000007,-0.000000,0.000000,-0.034444,1440.00,3228.0
892000,446,0.000000,0.000034,0.000008,-0.000000,0.000000,-0.034444,1440.00,3157.8
894000,447,-0.000000,0.000020,0.000007,0.000000,0.000000,-0.034444,1440.00,2741.1
896000,448,-0.000000,0.000017,0.000010,0.000000,0.000000,-0.034444,1440.00,3344.4
898000,449,-0.000000,0.000016,0.000017,0.000000,0.000000,-0.034444,1440.00,3340.3
900000,450,0.000000,0.000009,0.000010,0.000000,0.000000,-0.034994,1440.00,3504.9
902000,451,-0.000000,0.000009,0.000013,0.000000,0.000000,-0.034994,1440.00,3278.0
904000,452,0.000000,0.000007,0.000008,0.000000,0.000000,-0.034994,1440.00,2894.5
906000,453,0.000000,0.000008,0.000009,0.000000,0.000000,-0.034994,1440.00,2579.8
908000,454,-0.000000,0.000008,0.000010,0.000000,0.000000,-0.034994,1440.00,3160.2
910000,455,-0.000000,0.000010,0.000010,0.000000,0.000000,-0.034994,1440.00,3303.1
912000,456,-0.000000,0.000007,0.000007,0.000000,0.000000,-0.034994,1440.00,3134.1
914000,457,-0.000000,0.000008,0.000008,0.000000,0.000000,-0.034994,1440.00,2870.4
916000,458,0.000000,0.000016,0.000006,0.000000,0.000000,-0.034994,1440.00,2531.8
918000,459,0.000000,0.000007,0.000004,0.000000,0.000000,-0.034994,1440.00,3315.1
920000,460,0.000000,0.000006,0.000006,0.000000,0.000000,-0.034994,1440.00,3220.1
922000,461,0.000000,0.000010,0.000007,0.000000,0.000000,-0.034764,1440.00,3340.2
924000,462,0.000000,0.000012,0.000007,0.000000,0.000000,-0.034764,1440.00,3232.7
926000,463,-0.000000,0.000019,0.000008,0.000000,0.000000,-0.034764,1440.00,3453.1
928000,464,-0.000000,0.000010,0.000009,0.000000,0.000000,-0.034764,1440.00,3338.6
930000,465,0.000000,0.000007,0.000008,0.000000,0.000000,-0.034764,1440.00,3327.7
932000,466,0.000000,0.000006,0.000011,0.000000,0.000000,-0.034764,1440.00,3173.3
934000,467,0.000000,0.000008,0.000007,0.000000,0.000000,-0.034764,1440.00,3070.2
936000,468,0.000000,0.000007,0.000009,0.000000,0.000000,-0.034764,1440.00,2793.0
938000,469,0.000000,0.000011,0.000006,0.000000,0.000000,-0.034764,1440.00,3292.1
940000,470,0.000000,0.000021,0.000007,0.000000,0.000000,-0.034764,1440.00,3350.2
942000,471,0.000000,0.000006,0.000008,0.000000,0.000000,-0.034764,1440.00,3396.0
944000,472,0.000000,0.000021,0.000007,0.000000,0.000000,-0.034764,1440.00,3151.2
946000,473,0.000000,0.000120,0.000008,-0.000000,0.000000,-0.034472,1440.00,2886.3
948000,474,0.000000,0.000064,0.000018,-0.000000,0.000000,-0.034472,1440.00,3134.5
950000,475,0.000000,0.000017,0.000020,-0.000000,0.000000,-0.034472,1440.00,3226.6
952000,476,-0.000000,0.000015,0.000016,0.000000,0.000000,-0.034472,1440.00,3314.6
954000,477,0.000000,0.000012,0.000015,0.000000,0.000000,-0.034472,1440.00,3285.9
956000,478,-0.000000,0.000007,0.000009,0.000000,0.000000,-0.034472,1440.00,2919.8
958000,479,0.000000,0.000007,0.000013,0.000000,0.000000,-0.034472,1440.00,2806.7
960000,480,0.000000,0.000009,0.000013,0.000000,0.000000,-0.034472,1440.00,3502.5
962000,481,-0.000000,0.000008,0.000013,0.000000,0.000000,-0.034472,1440.00,3571.2
964000,482,0.000000,0.000007,0.000015,0.000000,0.000000,-0.034472,1440.00,3571.5
966000,483,0.000000,0.000010,0.000010,0.000000,0.000000,-0.034472,1440.00,3252.3
968000,484,-0.000000,0.000011,0.000013,0.000000,0.000000,-0.033799,1440.00,3559.1
970000,485,0.000000,0.000019,0.000013,0.000000,0.000000,-0.033799,1440.00,3459.7
972000,486,-0.000000,0.000055,0.000011,-0.000000,0.000000,-0.033799,1440.00,3551.8
974000,487,0.000000,0.000085,0.000012,-0.000000,0.000000,-0.033799,1440.00,3159.1
976000,488,0.000000,0.000009,0.000016,-0.000000,0.000000,-0.033799,1440.00,2941.7
978000,489,0.000000,0.000013,0.000032,0.000000,0.000000,-0.033799,1440.00,2798.1
980000,490,-0.000000,0.000007,0.000027,0.000000,0.000000,-0.033799,1440.00,2816.8
982000,491,0.000000,0.000006,0.000015,0.000000,0.000000,-0.033799,1440.00,3323.2
984000,492,-0.000000,0.000007,0.000020,0.000000,0.000000,-0.033799,1440.00,3397.6
986000,493,0.000000,0.000013,0.000017,0.000000,0.000000,-0.033799,1440.00,3445.6
988000,494,0.000000,0.000008,0.000022,0.000000,0.000000,-0.033799,1440.00,3126.7
990000,495,-0.000000,0.000007,0.000021,0.000000,0.000000,-0.033799,1440.00,3390.8
992000,496,0.000000,0.000009,0.000016,0.000000,0.000000,-0.033561,1440.00,3481.5
994000,497,0.000000,0.000011,0.000015,0.000000,0.000000,-0.033561,1440.00,3353.2
996000,498,0.000000,0.000013,0.000012,0.000000,0.000000,-0.033561,1440.00,3113.9
998000,499,-0.000000,0.000062,0.000015,-0.000000,0.000000,-0.033561,1440.00,3371.6
1000000,500,-0.000000,0.000073,0.000014,-0.000000,0.000000,-0.033561,1440.00,3469.6
1002000,501,0.000000,0.000050,0.000030,-0.000000,0.000000,-0.033561,1440.00,3399.9
1004000,502,0.000000,0.000015,0.000034,-0.000000,0.000000,-0.033561,1440.00,3117.4
1006000,503,0.000000,0.000010,0.000024,0.000000,0.000000,-0.033561,1440.00,3255.2
1008000,504,0.000000,0.000017,0.000025,0.000000,0.000000,-0.033561,1440.00,3334.6
1010000,505,0.000000,0.000006,0.000027,0.000000,0.000000,-0.033561,1440.00,3444.4
1012000,506,0.000000,0.000006,0.000016,0.000000,0.000000,-0.033561,1440.00,3650.0
1014000,507,0.000000,0.000008,0.000023,0.000000,0.000000,-0.033807,1440.00,3286.1
1016000,508,0.000000,0.000007,0.000026,0.000000,0.000000,-0.033807,1440.00,3547.4
1018000,509,-0.000000,0.000015,0.000019,0.000000,0.000000,-0.033807,1440.00,3399.2
1020000,510,0.000000,0.000013,0.000023,0.000000,0.000000,-0.033807,1440.00,3455.7
1022000,511,0.000000,0.000009,0.000038,0.000000,0.000000,-0.033807,1440.00,3237.1
1024000,512,-0.000000,0.000006,0.000033,0.000000,0.000000,-0.033807,1440.00,3440.9
1026000,513,-0.000000,0.000015,0.000034,0.000000,0.000000,-0.033807,1440.00,3302.9
1028000,514,-0.000000,0.000012,0.000025,0.000000,0.000000,-0.033807,1440.00,3385.7
1030000,515,0.000000,0.000135,0.000016,-0.000000,0.000000,-0.033807,1440.00,3300.9
1032000,516,-0.000000,0.000017,0.000029,-0.000000,0.000000,-0.033807,1440.00,3488.9
1034000,517,0.000000,0.000012,0.000032,-0.000000,0.000000,-0.033807,1440.00,3560.8
1036000,518,0.000000,0.000008,0.000040,0.000000,0.000000,-0.033807,1440.00,3549.6
1038000,519,0.000000,0.000007,0.000035,0.000000,0.000000,-0.033958,1440.00,3293.1
1040000,520,-0.000000,0.000008,0.000041,0.000000,0.000000,-0.033958,1440.00,3322.0
1042000,521,-0.000000,0.000008,0.000038,0.000000,0.000000,-0.033958,1440.00,2865.0
1044000,522,0.000000,0.000012,0.000027,0.000000,0.000000,-0.033958,1440.00,3500.0
1046000,523,-0.000000,0.000006,0.000038,0.000000,0.000000,-0.033958,1440.00,3401.5
1048000,524,-0.000000,0.000012,0.000039,0.000000,0.000000,-0.033958,1440.00,3392.1
1050000,525,-0.000000,0.000007,0.000031,0.000000,0.000000,-0.033958,1440.00,3157.5
1052000,526,-0.000000,0.000011,0.000020,0.000000,0.000000,-0.033958,1440.00,3153.2
1054000,527,0.000000,0.000016,0.000024,-0.000000,0.000000,-0.033958,1440.00,3480.3
1056000,528,-0.000000,0.000026,0.000033,-0.000000,0.000000,-0.033958,1440.00,3594.7
1058000,529,-0.000000,0.000007,0.000027,0.000000,0.000000,-0.033958,1440.00,3424.0
1060000,530,0.000000,0.000106,0.000026,-0.000000,0.000000,-0.034120,1440.00,3210.2
1062000,531,0.000000,0.000023,0.000032,-0.000000,0.000000,-0.034120,1440.00,3136.3
1064000,532,-0.000000,0.000019,0.000038,0.000000,0.000000,-0.034120,1440.00,3384.3
1066000,533,-0.000000,0.000008,0.000041,0.000000,0.000000,-0.034120,1440.00,3495.7
1068000,534,-0.000000,0.000007,0.000042,0.000000,0.000000,-0.034120,1440.00,3367.3
1070000,535,-0.000000,0.000025,0.000043,0.000000,0.000000,-0.034120,1440.00,3228.4
1072000,536,-0.000000,0.000027,0.000027,-0.000000,0.000000,-0.034120,1440.00,3457.0
1074000,537,-0.000000,0.000018,0.000035,-0.000000,0.000000,-0.034120,1440.00,3558.4
1076000,538,-0.000000,0.000026,0.000039,-0.000000,0.000000,-0.034120,1440.00,3632.8
1078000,539,-0.000000,0.000041,0.000045,-0.000000,0.000000,-0.034120,1440.00,3353.6
1080000,540,0.000000,0.000024,0.000070,-0.000000,0.000000,-0.034120,1440.00,3411.4
1082000,541,-0.000411,0.009459,0.000018,0.006797,0.000375,-0.034120,1440.00,3501.3
1084000,542,0.000000,0.032220,0.000000,0.000000,0.000000,-0.034155,1440.00,3372.8
1086000,543,0.000000,0.019981,0.000000,0.000000,0.000000,-0.034155,1440.00,3448.8
1088000,544,0.000000,0.017358,0.000000,0.000000,0.000000,-0.034155,1440.00,3259.4
1090000,545,0.000000,0.004546,0.000000,0.000000,0.000000,-0.034155,1440.00,3423.4
1092000,546,0.000000,0.008168,0.000000,0.000000,0.000000,-0.034155,1440.00,3396.2
1094000,547,-0.000000,0.006416,0.000003,-0.000000,0.000000,-0.034155,1440.00,3344.3
1096000,548,-0.000005,0.004643,0.000059,0.000000,0.000000,-0.034155,1440.00,3292.3
1098000,549,-0.000260,0.002468,0.002120,0.000001,0.000000,-0.034155,1440.00,3624.4
1100000,550,-0.018532,0.003922,0.278276,0.024661,0.136500,-0.034155,1440.00,3559.6
1102000,551,-0.023063,0.001740,0.295762,0.019436,0.090375,-0.034155,1440.00,3432.0
1104000,552,-0.018097,0.002188,0.321229,0.015018,0.092375,-0.034155,1440.00,3262.5
1106000,553,-0.020790,0.002149,0.405102,0.013337,0.093000,-0.261789,1440.00,3233.2
1108000,554,-0.021139,0.002079,0.366129,0.010268,0.091875,-0.261789,1440.00,2832.5
1110000,555,-0.017669,0.001892,0.288531,0.008552,0.060125,-0.261789,1440.00,3359.0
1112000,556,-0.015813,0.002495,0.330916,0.014021,0.081875,-0.261789,1440.00,3360.5
1114000,557,-0.022839,0.002867,0.555720,0.013250,0.129875,-0.261789,1440.00,3321.9
1116000,558,-0.020131,0.002893,0.312043,0.011821,0.085000,-0.261789,1440.00,3134.3
1118000,559,-0.022586,0.003291,0.379272,0.008785,0.074500,-0.261789,1440.00,2782.2
1120000,560,-0.018965,0.003389,0.388488,0.009919,0.085000,-0.261789,1440.00,3367.9
1122000,561,-0.015140,0.002634,0.310937,0.009460,0.072625,-0.261789,1440.00,3455.8
1124000,562,-0.016634,0.002375,0.274089,0.010469,0.080750,-0.261789,1440.00,3445.4
1126000,563,-0.020541,0.002731,0.363813,0.013719,0.089500,-0.261789,1440.00,3060.0
1128000,564,-0.015526,0.002051,0.215718,0.009638,0.068750,-0.261789,1440.00,3451.7
1130000,565,-0.014719,0.002401,0.206501,0.020335,0.072125,-1.085470,1440.00,3502.5
1132000,566,-0.018486,0.002104,0.238012,0.010194,0.065000,-1.085470,1440.00,3410.6
1134000,567,-0.012387,0.001528,0.168815,0.007718,0.050625,-1.085470,1440.00,3230.7
1136000,568,-0.012284,0.001523,0.155592,0.016577,0.062125,-1.085470,1440.00,3340.5
1138000,569,-0.010969,0.001798,0.115445,0.012866,0.042500,-1.085470,1440.00,3467.2
1140000,570,-0.008862,0.001327,0.096109,0.012633,0.044500,-1.085470,1440.00,3584.5
1142000,571,-0.012941,0.001896,0.145288,0.011292,0.055500,-1.085470,1440.00,3317.5
1144000,572,-0.012997,0.001545,0.143817,0.018121,0.067000,-1.085470,1440.00,3065.6
1146000,573,-0.008882,0.001146,0.092799,0.014332,0.043625,-1.085470,1440.00,3534.3
1148000,574,-0.010237,0.001429,0.128382,0.017302,0.056125,-1.085470,1440.00,3597.5
1150000,575,-0.010750,0.001353,0.095841,0.031488,0.056250,-1.085470,1440.00,3527.0
1152000,576,-0.010765,0.001082,0.073866,0.019620,0.046375,-1.481395,1440.00,3249.4
1154000,577,-0.009238,0.001080,0.073023,0.015698,0.042000,-1.481395,1440.00,3013.5
1156000,578,-0.011338,0.001047,0.088652,0.015566,0.050000,-1.481395,1440.00,2792.2
1158000,579,-0.007610,0.001043,0.062000,0.017778,0.042000,-1.481395,1440.00,3272.0
1160000,580,-0.004986,0.000728,0.048703,0.014918,0.030250,-1.481395,1440.00,3303.5
1162000,581,-0.007993,0.000701,0.054915,0.009467,0.033500,-1.481395,1440.00,3273.4
1164000,582,-0.007149,0.000934,0.049782,0.014195,0.034750,-1.481395,1440.00,3191.9
1166000,583,-0.004248,0.000903,0.052675,0.014842,0.034500,-1.481395,1440.00,3038.1
1168000,584,-0.007238,0.000811,0.069307,0.009478,0.041375,-1.481395,1440.00,3207.6
1170000,585,-0.007109,0.000549,0.040162,0.013223,0.028500,-1.481395,1440.00,3345.8
1172000,586,-0.005044,0.000617,0.044850,0.013356,0.030375,-1.481395,1440.00,3357.8
1174000,587,-0.004897,0.000695,0.049327,0.017208,0.032375,-1.481395,1440.00,3138.9
1176000,588,-0.006514,0.000577,0.053185,0.008701,0.027250,-1.691081,1440.00,3313.8
1178000,589,-0.007119,0.000595,0.058012,0.009860,0.036000,-1.691081,1440.00,3384.0
1180000,590,-0.007021,0.000561,0.053024,0.009063,0.033750,-1.691081,1440.00,3483.7
1182000,591,-0.004683,0.000540,0.052813,0.024793,0.027875,-1.691081,1440.00,3245.2
1184000,592,-0.003637,0.000361,0.021940,0.048133,0.020125,-1.691081,1440.00,3480.8
