env_steps,update,loss_pi,loss_v,entropy,approx_kl,clip_frac,mean_ep_return_recent,mean_ep_len_recent,sps
1178000,589,0.000000,0.000006,0.000002,0.000000,0.000000,-0.031455,1440.00,1835.1
1180000,590,0.000000,0.000006,0.000002,0.000000,0.000000,-0.031455,1440.00,1823.5
1182000,591,0.000000,0.000005,0.000002,0.000000,0.000000,-0.031455,1440.00,1773.0
1184000,592,0.000000,0.000005,0.000001,0.000000,0.000000,-0.031455,1440.00,1523.9
1186000,593,-0.000000,0.000005,0.000002,0.000000,0.000000,-0.031455,1440.00,1776.1
1188000,594,0.000000,0.000006,0.000002,0.000000,0.000000,-0.031455,1440.00,1801.2
1190000,595,-0.000000,0.000006,0.000002,0.000000,0.000000,-0.031455,1440.00,1915.2
1192000,596,-0.000000,0.000006,0.000003,0.000000,0.000000,-0.031455,1440.00,1829.4
1194000,597,-0.000000,0.000006,0.000003,0.000000,0.000000,-0.031455,1440.00,1754.4
1196000,598,-0.000000,0.000006,0.000003,0.000000,0.000000,-0.031455,1440.00,1925.4
1198000,599,-0.000000,0.000006,0.000002,0.000000,0.000000,-0.031455,1440.00,1935.1
1200000,600,-0.000000,0.000005,0.000001,0.000000,0.000000,-0.031391,1440.00,2288.4
1202000,601,-0.000000,0.000005,0.000002,0.000000,0.000000,-0.031391,1440.00,1879.0
1204000,602,0.000000,0.000006,0.000001,0.000000,0.000000,-0.031391,1440.00,1627.5
1206000,603,0.000000,0.000005,0.000001,0.000000,0.000000,-0.031391,1440.00,1605.6
1208000,604,-0.000000,0.000005,0.000000,0.000000,0.000000,-0.031391,1440.00,1871.8
1210000,605,-0.000000,0.000004,0.000001,0.000000,0.000000,-0.031391,1440.00,1892.4
1212000,606,-0.000000,0.000004,0.000001,0.000000,0.000000,-0.031391,1440.00,1854.0
1214000,607,0.000000,0.000005,0.000001,0.000000,0.000000,-0.031391,1440.00,1793.9
1216000,608,-0.000000,0.000005,0.000002,0.000000,0.000000,-0.031391,1440.00,1837.0
1218000,609,0.000000,0.000004,0.000002,0.000000,0.000000,-0.031391,1440.00,1872.3
1220000,610,0.000000,0.000004,0.000001,0.000000,0.000000,-0.031391,1440.00,1840.3
1222000,611,0.000000,0.000005,0.000001,0.000000,0.000000,-0.030783,1440.00,1726.4
1224000,612,-0.000000,0.000005,0.000001,0.000000,0.000000,-0.030783,1440.00,2029.5
1226000,613,0.000000,0.000005,0.000002,0.000000,0.000000,-0.030783,1440.00,1888.1
1228000,614,0.000000,0.000004,0.000001,0.000000,0.000000,-0.030783,1440.00,1805.9
1230000,615,0.000000,0.000004,0.000001,0.000000,0.000000,-0.030783,1440.00,1833.7
1232000,616,0.000000,0.000005,0.000002,0.000000,0.000000,-0.030783,1440.00,1782.2
1234000,617,0.000000,0.000005,0.000001,0.000000,0.000000,-0.030783,1440.00,1801.1
1236000,618,0.000000,0.000006,0.000001,0.000000,0.000000,-0.030783,1440.00,1798.6
1238000,619,0.000000,0.000007,0.000002,0.000000,0.000000,-0.030783,1440.00,1762.5
1240000,620,0.000000,0.000005,0.000001,0.000000,0.000000,-0.030783,1440.00,2006.5
1242000,621,0.000000,0.000004,0.000001,0.000000,0.000000,-0.030783,1440.00,2261.9
1244000,622,0.000000,0.000005,0.000001,0.000000,0.000000,-0.030783,1440.00,1988.4
1246000,623,0.000000,0.000004,0.000001,0.000000,0.000000,-0.031202,1440.00,1749.7
1248000,624,0.000000,0.000005,0.000001,0.000000,0.000000,-0.031202,1440.00,1786.0
1250000,625,-0.000000,0.000006,0.000000,0.000000,0.000000,-0.031202,1440.00,1800.0
1252000,626,-0.000000,0.000004,0.000001,0.000000,0.000000,-0.031202,1440.00,1802.3
1254000,627,-0.000000,0.000005,0.000001,0.000000,0.000000,-0.031202,1440.00,2003.0
1256000,628,0.000000,0.000005,0.000001,0.000000,0.000000,-0.031202,1440.00,1993.5
1258000,629,-0.000000,0.000004,0.000000,0.000000,0.000000,-0.031202,1440.00,1918.6
1260000,630,-0.000000,0.000005,0.000001,0.000000,0.000000,-0.031202,1440.00,2037.0
1262000,631,-0.000000,0.000008,0.000001,0.000000,0.000000,-0.031202,1440.00,1950.8
1264000,632,-0.000000,0.000007,0.000001,0.000000,0.000000,-0.031202,1440.00,1926.1
1266000,633,-0.000000,0.000008,0.000000,0.000000,0.000000,-0.031202,1440.00,1952.1
1268000,634,-0.000000,0.000004,0.000001,0.000000,0.000000,-0.030285,1440.00,1893.0
1270000,635,-0.000000,0.000006,0.000001,0.000000,0.000000,-0.030285,1440.00,1655.3
1272000,636,0.000000,0.000004,0.000000,0.000000,0.000000,-0.030285,1440.00,1593.1
1274000,637,0.000000,0.000005,0.000000,0.000000,0.000000,-0.030285,1440.00,1577.3
1276000,638,-0.000000,0.000007,0.000001,0.000000,0.000000,-0.030285,1440.00,1561.2
1278000,639,0.000000,0.000012,0.000001,0.000000,0.000000,-0.030285,1440.00,1876.4
1280000,640,0.000000,0.000006,0.000001,0.000000,0.000000,-0.030285,1440.00,1910.6
1282000,641,0.000000,0.000005,0.000001,0.000000,0.000000,-0.030285,1440.00,1784.2
1284000,642,0.000000,0.000005,0.000000,0.000000,0.000000,-0.030285,1440.00,1778.5
1286000,643,0.000000,0.000005,0.000001,0.000000,0.000000,-0.030285,1440.00,1834.3
1288000,644,0.000000,0.000011,0.000001,0.000000,0.000000,-0.030285,1440.00,1869.7
1290000,645,0.000000,0.000003,0.000000,0.000000,0.000000,-0.030285,1440.00,1800.8
1292000,646,0.000000,0.000005,0.000001,0.000000,0.000000,-0.031297,1440.00,1843.5
1294000,647,0.000000,0.000005,0.000001,0.000000,0.000000,-0.031297,1440.00,1780.4
1296000,648,0.000000,0.000006,0.000001,0.000000,0.000000,-0.031297,1440.00,1909.3
1298000,649,0.000000,0.000006,0.000000,0.000000,0.000000,-0.031297,1440.00,1810.0
1300000,650,-0.000000,0.000031,0.000001,0.000000,0.000000,-0.031297,1440.00,1814.0
1302000,651,-0.000000,0.000103,0.000000,0.000000,0.000000,-0.031297,1440.00,1787.1
1304000,652,0.000000,0.000070,0.000001,0.000000,0.000000,-0.031297,1440.00,1870.0
1306000,653,0.000000,0.000030,0.000001,0.000000,0.000000,-0.031297,1440.00,1751.9
1308000,654,0.000000,0.000020,0.000002,0.000000,0.000000,-0.031297,1440.00,1730.0
1310000,655,0.000000,0.000013,0.000001,0.000000,0.000000,-0.031297,1440.00,1812.6
1312000,656,0.000000,0.000005,0.000001,0.000000,0.000000,-0.031297,1440.00,1826.4
1314000,657,0.000000,0.000005,0.000002,0.000000,0.000000,-0.032210,1440.00,1792.5
1316000,658,0.000000,0.000004,0.000001,0.000000,0.000000,-0.032210,1440.00,1776.6
1318000,659,0.000000,0.000004,0.000001,0.000000,0.000000,-0.032210,1440.00,1788.0
1320000,660,0.000000,0.000008,0.000001,0.000000,0.000000,-0.032210,1440.00,1824.2
1322000,661,0.000000,0.000008,0.000001,0.000000,0.000000,-0.032210,1440.00,1876.8
1324000,662,0.000000,0.000005,0.000001,0.000000,0.000000,-0.032210,1440.00,1746.5
1326000,663,-0.000000,0.000006,0.000001,0.000000,0.000000,-0.032210,1440.00,1803.0
1328000,664,-0.000000,0.000009,0.000002,0.000000,0.000000,-0.032210,1440.00,1845.8
1330000,665,-0.000000,0.000006,0.000002,0.000000,0.000000,-0.032210,1440.00,1853.8
1332000,666,-0.000000,0.000003,0.000001,0.000000,0.000000,-0.032210,1440.00,1817.7
1334000,667,-0.000000,0.000003,0.000001,0.000000,0.000000,-0.032210,1440.00,1853.0
1336000,668,0.000000,0.000004,0.000001,0.000000,0.000000,-0.032210,1440.00,1997.8
1338000,669,-0.000000,0.000015,0.000001,0.000000,0.000000,-0.031546,1440.00,2122.3
1340000,670,-0.000000,0.000004,0.000001,0.000000,0.000000,-0.031546,1440.00,1932.3
1342000,671,-0.000000,0.000004,0.000001,0.000000,0.000000,-0.031546,1440.00,1795.3
1344000,672,-0.000000,0.000007,0.000001,0.000000,0.000000,-0.031546,1440.00,1761.0
1346000,673,-0.000000,0.000008,0.000001,0.000000,0.000000,-0.031546,1440.00,1831.4
1348000,674,-0.000000,0.000015,0.000001,0.000000,0.000000,-0.031546,1440.00,1795.2
1350000,675,-0.000000,0.000004,0.000001,0.000000,0.000000,-0.031546,1440.00,1856.6
1352000,676,-0.000000,0.000004,0.000001,0.000000,0.000000,-0.031546,1440.00,1849.6
1354000,677,-0.000000,0.000008,0.000001,0.000000,0.000000,-0.031546,1440.00,1963.2
1356000,678,-0.000000,0.000015,0.000001,0.000000,0.000000,-0.031546,1440.00,2044.0
1358000,679,-0.000000,0.000040,0.000001,0.000000,0.000000,-0.031546,1440.00,2031.8
1360000,680,0.000000,0.000145,0.000001,0.000000,0.000000,-0.032100,1440.00,1949.7
1362000,681,0.000000,0.000010,0.000002,0.000000,0.000000,-0.032100,1440.00,1948.0
1364000,682,0.000000,0.000009,0.000003,0.000000,0.000000,-0.032100,1440.00,2181.3
1366000,683,0.000000,0.000004,0.000002,0.000000,0.000000,-0.032100,1440.00,1923.8
1368000,684,0.000000,0.000004,0.000001,0.000000,0.000000,-0.032100,1440.00,1995.5
1370000,685,0.000000,0.000006,0.000002,0.000000,0.000000,-0.032100,1440.00,1874.8
1372000,686,0.000000,0.000010,0.000002,0.000000,0.000000,-0.032100,1440.00,1818.8
1374000,687,0.000000,0.000021,0.000002,0.000000,0.000000,-0.032100,1440.00,1843.3
1376000,688,0.000000,0.000012,0.000002,0.000000,0.000000,-0.032100,1440.00,1815.0
1378000,689,-0.000000,0.000009,0.000001,0.000000,0.000000,-0.032100,1440.00,1858.4
1380000,690,0.000000,0.000012,0.000001,0.000000,0.000000,-0.032100,1440.00,1857.6
1382000,691,-0.000000,0.000015,0.000001,0.000000,0.000000,-0.032100,1440.00,1792.6
1384000,692,-0.000000,0.000004,0.000002,0.000000,0.000000,-0.031376,1440.00,1822.5
1386000,693,-0.000000,0.000005,0.000002,0.000000,0.000000,-0.031376,1440.00,1916.2
1388000,694,-0.000000,0.000014,0.000002,0.000000,0.000000,-0.031376,1440.00,1839.2
1390000,695,0.000000,0.000009,0.000002,0.000000,0.000000,-0.031376,1440.00,1918.8
1392000,696,-0.000000,0.000010,0.000002,0.000000,0.000000,-0.031376,1440.00,1807.6
1394000,697,-0.000000,0.000004,0.000002,0.000000,0.000000,-0.031376,1440.00,1851.8
1396000,698,-0.000000,0.000003,0.000002,0.000000,0.000000,-0.031376,1440.00,1882.3
1398000,699,-0.000000,0.000004,0.000001,0.000000,0.000000,-0.031376,1440.00,1825.1
1400000,700,-0.000000,0.000005,0.000003,0.000000,0.000000,-0.031376,1440.00,1853.0
1402000,701,-0.000000,0.000007,0.000004,0.000000,0.000000,-0.031376,1440.00,1788.9
1404000,702,-0.000000,0.000005,0.000001,0.000000,0.000000,-0.031376,1440.00,1899.7
1406000,703,-0.000000,0.000004,0.000001,0.000000,0.000000,-0.031357,1440.00,1952.1
1408000,704,-0.000000,0.000006,0.000002,0.000000,0.000000,-0.031357,1440.00,1873.2
1410000,705,-0.000000,0.000006,0.000002,0.000000,0.000000,-0.031357,1440.00,1942.7
1412000,706,-0.000000,0.000040,0.000001,0.000000,0.000000,-0.031357,1440.00,2044.2
1414000,707,0.000000,0.000092,0.000002,-0.000000,0.000000,-0.031357,1440.00,2130.0
1416000,708,0.000000,0.000080,0.000003,-0.000000,0.000000,-0.031357,1440.00,1927.2
1418000,709,-0.000000,0.000038,0.000003,0.000000,0.000000,-0.031357,1440.00,1864.5
1420000,710,0.000000,0.000006,0.000005,0.000000,0.000000,-0.031357,1440.00,1879.7
1422000,711,-0.000000,0.000006,0.000008,0.000000,0.000000,-0.031357,1440.00,1856.5
1424000,712,0.000000,0.000005,0.000005,0.000000,0.000000,-0.031357,1440.00,1821.8
1426000,713,0.000000,0.000004,0.000003,0.000000,0.000000,-0.031357,1440.00,1842.4
1428000,714,0.000000,0.000006,0.000002,0.000000,0.000000,-0.031357,1440.00,1863.5
1430000,715,0.000000,0.000013,0.000005,0.000000,0.000000,-0.031728,1440.00,1826.2
1432000,716,0.000000,0.000004,0.000004,0.000000,0.000000,-0.031728,1440.00,2140.8
1434000,717,0.000000,0.000005,0.000004,0.000000,0.000000,-0.031728,1440.00,1946.6
1436000,718,0.000000,0.000006,0.000004,0.000000,0.000000,-0.031728,1440.00,1992.5
1438000,719,0.000000,0.000004,0.000003,0.000000,0.000000,-0.031728,1440.00,1894.8
1440000,720,0.000000,0.000004,0.000004,0.000000,0.000000,-0.031728,1440.00,1890.4
1442000,721,0.000000,0.000004,0.000005,0.000000,0.000000,-0.031728,1440.00,1806.0
1444000,722,0.000000,0.000009,0.000003,0.000000,0.000000,-0.031728,1440.00,2005.6
1446000,723,-0.000000,0.000009,0.000003,0.000000,0.000000,-0.031728,1440.00,1978.6
1448000,724,-0.000000,0.000008,0.000002,0.000000,0.000000,-0.031728,1440.00,2110.4
1450000,725,-0.000000,0.000009,0.000002,0.000000,0.000000,-0.031728,1440.00,1984.3
1452000,726,-0.000000,0.000022,0.000002,0.000000,0.000000,-0.031534,1440.00,1895.5
1454000,727,-0.000000,0.000048,0.000003,-0.000000,0.000000,-0.031534,1440.00,1925.4
1456000,728,0.000000,0.000014,0.000004,0.000000,0.000000,-0.031534,1440.00,2027.8
1458000,729,-0.000000,0.000015,0.000004,0.000000,0.000000,-0.031534,1440.00,2006.2
1460000,730,-0.000000,0.000012,0.000004,0.000000,0.000000,-0.031534,1440.00,1985.6
1462000,731,-0.000000,0.000022,0.000004,0.000000,0.000000,-0.031534,1440.00,1815.8
1464000,732,-0.000000,0.000018,0.000005,0.000000,0.000000,-0.031534,1440.00,2004.5
1466000,733,-0.000000,0.000014,0.000004,0.000000,0.000000,-0.031534,1440.00,1902.9
1468000,734,-0.000000,0.000008,0.000003,0.000000,0.000000,-0.031534,1440.00,1907.6
1470000,735,-0.000000,0.000006,0.000003,0.000000,0.000000,-0.031534,1440.00,2065.6
1472000,736,-0.000000,0.000018,0.000005,0.000000,0.000000,-0.031534,1440.00,1994.5
1474000,737,-0.000000,0.000022,0.000007,0.000000,0.000000,-0.031534,1440.00,1997.5
1476000,738,-0.000000,0.000025,0.000003,0.000000,0.000000,-0.031621,1440.00,1870.4
1478000,739,-0.000000,0.000043,0.000003,0.000000,0.000000,-0.031621,1440.00,1811.8
1480000,740,-0.000000,0.000023,0.000003,0.000000,0.000000,-0.031621,1440.00,1793.2
1482000,741,0.000000,0.000023,0.000005,0.000000,0.000000,-0.031621,1440.00,1813.9
1484000,742,0.000000,0.000016,0.000008,0.000000,0.000000,-0.031621,1440.00,1497.6
1486000,743,0.000000,0.000018,0.000008,0.000000,0.000000,-0.031621,1440.00,2881.0
1488000,744,0.000000,0.000010,0.000008,0.000000,0.000000,-0.031621,1440.00,3271.2
1490000,745,0.000000,0.000010,0.000007,0.000000,0.000000,-0.031621,1440.00,2997.4
1492000,746,0.000000,0.000006,0.000007,0.000000,0.000000,-0.031621,1440.00,3055.4
1494000,747,0.000000,0.000003,0.000007,0.000000,0.000000,-0.031621,1440.00,3508.2
1496000,748,-0.000000,0.000004,0.000009,0.000000,0.000000,-0.031621,1440.00,3428.8
1498000,749,0.000000,0.000003,0.000007,0.000000,0.000000,-0.031828,1440.00,3359.8
1500000,750,0.000000,0.000005,0.000007,0.000000,0.000000,-0.031828,1440.00,3342.4
1502000,751,0.000000,0.000004,0.000004,0.000000,0.000000,-0.031828,1440.00,3555.8
1504000,752,0.000000,0.000004,0.000004,0.000000,0.000000,-0.031828,1440.00,3475.2
1506000,753,0.000000,0.000005,0.000007,0.000000,0.000000,-0.031828,1440.00,3638.6
1508000,754,-0.000000,0.000009,0.000004,0.000000,0.000000,-0.031828,1440.00,3804.0
1510000,755,-0.000000,0.000007,0.000003,0.000000,0.000000,-0.031828,1440.00,3690.0
1512000,756,0.000000,0.000011,0.000004,0.000000,0.000000,-0.031828,1440.00,3203.0
1514000,757,-0.000000,0.000015,0.000004,0.000000,0.000000,-0.031828,1440.00,3140.7
1516000,758,-0.000000,0.000033,0.000006,-0.000000,0.000000,-0.031828,1440.00,3793.8
1518000,759,0.000000,0.000003,0.000007,0.000000,0.000000,-0.031828,1440.00,3699.8
1520000,760,0.000000,0.000004,0.000007,0.000000,0.000000,-0.031828,1440.00,3543.3
1522000,761,0.000000,0.000003,0.000006,0.000000,0.000000,-0.031959,1440.00,3184.4
1524000,762,0.000000,0.000005,0.000006,0.000000,0.000000,-0.031959,1440.00,3135.6
1526000,763,-0.000000,0.000004,0.000007,0.000000,0.000000,-0.031959,1440.00,2783.9
1528000,764,-0.000000,0.000009,0.000007,0.000000,0.000000,-0.031959,1440.00,3338.7
1530000,765,0.000000,0.000019,0.000006,0.000000,0.000000,-0.031959,1440.00,3388.8
1532000,766,0.000000,0.000088,0.000005,-0.000000,0.000000,-0.031959,1440.00,3786.5
1534000,767,0.000000,0.000110,0.000006,-0.000000,0.000000,-0.031959,1440.00,3441.6
1536000,768,0.000000,0.000020,0.000012,-0.000000,0.000000,-0.031959,1440.00,3645.7
1538000,769,0.000000,0.000022,0.000014,0.000000,0.000000,-0.031959,1440.00,3073.0
1540000,770,-0.000000,0.000004,0.000018,0.000000,0.000000,-0.031959,1440.00,3618.3
1542000,771,-0.000000,0.000004,0.000015,0.000000,0.000000,-0.031959,1440.00,3508.1
1544000,772,0.000000,0.000007,0.000017,0.000000,0.000000,-0.031399,1440.00,3447.2
1546000,773,0.000000,0.000005,0.000016,0.000000,0.000000,-0.031399,1440.00,3147.6
1548000,774,-0.000000,0.000003,0.000014,0.000000,0.000000,-0.031399,1440.00,3266.1
1550000,775,0.000000,0.000005,0.000009,0.000000,0.000000,-0.031399,1440.00,2760.7
1552000,776,0.000000,0.000004,0.000009,0.000000,0.000000,-0.031399,1440.00,3387.9
1554000,777,0.000000,0.000003,0.000008,0.000000,0.000000,-0.031399,1440.00,3717.9
1556000,778,-0.000000,0.000005,0.000010,0.000000,0.000000,-0.031399,1440.00,3949.4
1558000,779,-0.000000,0.000005,0.000009,0.000000,0.000000,-0.031399,1440.00,3516.7
1560000,780,0.000000,0.000008,0.000007,0.000000,0.000000,-0.031399,1440.00,3896.0
1562000,781,0.000000,0.000004,0.000009,0.000000,0.000000,-0.031399,1440.00,3635.9
1564000,782,0.000000,0.000004,0.000007,0.000000,0.000000,-0.031399,1440.00,3805.4
1566000,783,0.000000,0.000010,0.000007,0.000000,0.000000,-0.031399,1440.00,3526.3
1568000,784,0.000000,0.000015,0.000008,0.000000,0.000000,-0.031647,1440.00,3562.6
1570000,785,0.000000,0.000003,0.000011,0.000000,0.000000,-0.031647,1440.00,3546.1
1572000,786,0.000000,0.000008,0.000009,0.000000,0.000000,-0.031647,1440.00,3532.4
1574000,787,0.000000,0.000030,0.000007,0.000000,0.000000,-0.031647,1440.00,3533.3
1576000,788,-0.000000,0.000037,0.000010,-0.000000,0.000000,-0.031647,1440.00,3331.8
1578000,789,0.000000,0.000026,0.000016,-0.000000,0.000000,-0.031647,1440.00,3295.7
1580000,790,0.000000,0.000006,0.000015,0.000000,0.000000,-0.031647,1440.00,2986.4
1582000,791,0.000000,0.000005,0.000016,0.000000,0.000000,-0.031647,1440.00,3084.3
1584000,792,0.000000,0.000005,0.000014,0.000000,0.000000,-0.031647,1440.00,3395.1
1586000,793,0.000000,0.000003,0.000009,0.000000,0.000000,-0.031647,1440.00,3286.4
1588000,794,0.000000,0.000005,0.000012,0.000000,0.000000,-0.031647,1440.00,3451.4
1590000,795,0.000000,0.000004,0.000012,0.000000,0.000000,-0.031885,1440.00,3363.9
1592000,796,0.000000,0.000004,0.000009,0.000000,0.000000,-0.031885,1440.00,2989.6
1594000,797,-0.000000,0.000005,0.000012,0.000000,0.000000,-0.031885,1440.00,3331.5
1596000,798,-0.000000,0.000009,0.000010,0.000000,0.000000,-0.031885,1440.00,3430.3
1598000,799,0.000000,0.000004,0.000008,0.000000,0.000000,-0.031885,1440.00,3664.8
1600000,800,0.000000,0.000013,0.000010,0.000000,0.000000,-0.031885,1440.00,3204.1
1602000,801,0.000000,0.000009,0.000010,0.000000,0.000000,-0.031885,1440.00,3576.5
1604000,802,0.000000,0.000008,0.000007,0.000000,0.000000,-0.031885,1440.00,3658.3
1606000,803,0.000000,0.000094,0.000009,-0.000000,0.000000,-0.031885,1440.00,3808.2
1608000,804,0.000000,0.000040,0.000015,-0.000000,0.000000,-0.031885,1440.00,3405.0
1610000,805,0.000000,0.000003,0.000017,0.000000,0.000000,-0.031885,1440.00,3693.4
1612000,806,-0.000000,0.000005,0.000019,0.000000,0.000000,-0.031885,1440.00,3738.0
1614000,807,0.000000,0.000003,0.000015,0.000000,0.000000,-0.032724,1440.00,3139.0
1616000,808,-0.000000,0.000004,0.000016,0.000000,0.000000,-0.032724,1440.00,2944.1
1618000,809,0.000000,0.000004,0.000016,0.000000,0.000000,-0.032724,1440.00,3553.5
1620000,810,0.000000,0.000004,0.000012,0.000000,0.000000,-0.032724,1440.00,3669.1
1622000,811,0.000000,0.000005,0.000013,0.000000,0.000000,-0.032724,1440.00,3516.7
1624000,812,0.000000,0.000003,0.000014,0.000000,0.000000,-0.032724,1440.00,3315.3
1626000,813,0.000000,0.000004,0.000019,0.000000,0.000000,-0.032724,1440.00,3268.6
1628000,814,0.000000,0.000007,0.000016,0.000000,0.000000,-0.032724,1440.00,3094.6
1630000,815,-0.000000,0.000005,0.000015,0.000000,0.000000,-0.032724,1440.00,3402.5
1632000,816,-0.000000,0.000003,0.000012,0.000000,0.000000,-0.032724,1440.00,3668.3
1634000,817,-0.000000,0.000004,0.000015,0.000000,0.000000,-0.032724,1440.00,3993.5
1636000,818,-0.000000,0.000004,0.000016,0.000000,0.000000,-0.033403,1440.00,3354.4
1638000,819,0.000000,0.000009,0.000010,0.000000,0.000000,-0.033403,1440.00,3490.1
1640000,820,0.000000,0.000005,0.000012,0.000000,0.000000,-0.033403,1440.00,3590.6
1642000,821,0.000000,0.000017,0.000013,0.000000,0.000000,-0.033403,1440.00,3600.5
1644000,822,0.000000,0.000041,0.000013,-0.000000,0.000000,-0.033403,1440.00,3398.2
1646000,823,0.000000,0.000044,0.000016,-0.000000,0.000000,-0.033403,1440.00,3143.5
1648000,824,0.000000,0.000024,0.000019,-0.000000,0.000000,-0.033403,1440.00,2525.1
1650000,825,-0.000000,0.000004,0.000019,0.000000,0.000000,-0.033403,1440.00,3250.4
1652000,826,-0.000000,0.000003,0.000028,0.000000,0.000000,-0.033403,1440.00,2947.0
1654000,827,-0.000000,0.000008,0.000023,0.000000,0.000000,-0.033403,1440.00,3656.7
1656000,828,-0.000000,0.000004,0.000019,0.000000,0.000000,-0.033403,1440.00,3750.8
1658000,829,-0.000000,0.000004,0.000017,0.000000,0.000000,-0.033403,1440.00,3798.5
1660000,830,-0.000000,0.000007,0.000017,0.000000,0.000000,-0.033343,1440.00,3569.7
1662000,831,0.000000,0.000003,0.000016,0.000000,0.000000,-0.033343,1440.00,3610.0
1664000,832,-0.000000,0.000003,0.000017,0.000000,0.000000,-0.033343,1440.00,3450.5
1666000,833,0.000000,0.000003,0.000014,0.000000,0.000000,-0.033343,1440.00,3530.3
1668000,834,0.000000,0.000005,0.000012,0.000000,0.000000,-0.033343,1440.00,3368.5
1670000,835,-0.000000,0.000032,0.000016,-0.000000,0.000000,-0.033343,1440.00,2998.4
1672000,836,0.000000,0.000037,0.000033,-0.000000,0.000000,-0.033343,1440.00,3379.3
1674000,837,0.000000,0.000026,0.000021,-0.000000,0.000000,-0.033343,1440.00,3442.7
1676000,838,0.000000,0.000023,0.000024,-0.000000,0.000000,-0.033343,1440.00,3609.2
1678000,839,0.000000,0.000004,0.000033,0.000000,0.000000,-0.033343,1440.00,3595.8
1680000,840,0.000000,0.000003,0.000019,0.000000,0.000000,-0.033343,1440.00,3582.3
1682000,841,0.000000,0.000004,0.000021,0.000000,0.000000,-0.033809,1440.00,3834.2
1684000,842,-0.000000,0.000006,0.000027,0.000000,0.000000,-0.033809,1440.00,3768.7
1686000,843,0.000000,0.000005,0.000019,0.000000,0.000000,-0.033809,1440.00,3800.1
1688000,844,-0.000000,0.000006,0.000017,0.000000,0.000000,-0.033809,1440.00,3384.8
1690000,845,-0.000000,0.000007,0.000022,0.000000,0.000000,-0.033809,1440.00,3164.5
1692000,846,-0.000000,0.000003,0.000022,0.000000,0.000000,-0.033809,1440.00,2989.8
1694000,847,-0.000000,0.000006,0.000019,0.000000,0.000000,-0.033809,1440.00,3007.9
1696000,848,0.000000,0.000003,0.000017,0.000000,0.000000,-0.033809,1440.00,2746.4
1698000,849,-0.000000,0.000004,0.000018,0.000000,0.000000,-0.033809,1440.00,2987.3
1700000,850,0.000000,0.000003,0.000017,0.000000,0.000000,-0.033809,1440.00,3727.2
1702000,851,0.000000,0.000010,0.000017,0.000000,0.000000,-0.033809,1440.00,3660.5
1704000,852,-0.000000,0.000028,0.000019,-0.000000,0.000000,-0.033809,1440.00,3645.3
1706000,853,0.000000,0.000010,0.000024,-0.000000,0.000000,-0.034307,1440.00,3655.5
1708000,854,0.000000,0.000006,0.000021,0.000000,0.000000,-0.034307,1440.00,3201.3
1710000,855,0.000000,0.000015,0.000018,0.000000,0.000000,-0.034307,1440.00,3743.2
1712000,856,0.000000,0.000006,0.000019,0.000000,0.000000,-0.034307,1440.00,3270.7
1714000,857,0.000000,0.000018,0.000021,-0.000000,0.000000,-0.034307,1440.00,3406.3
1716000,858,0.000000,0.000030,0.000031,-0.000000,0.000000,-0.034307,1440.00,3289.3
1718000,859,-0.000000,0.000016,0.000035,0.000000,0.000000,-0.034307,1440.00,3254.0
1720000,860,-0.000000,0.000005,0.000026,0.000000,0.000000,-0.034307,1440.00,2765.5
1722000,861,-0.000000,0.000011,0.000021,0.000000,0.000000,-0.034307,1440.00,2993.4
1724000,862,-0.000000,0.000008,0.000019,0.000000,0.000000,-0.034307,1440.00,3477.3
1726000,863,-0.000000,0.000015,0.000022,0.000000,0.000000,-0.034307,1440.00,3848.8
1728000,864,-0.000000,0.000003,0.000029,0.000000,0.000000,-0.035359,1440.00,3532.8
1730000,865,-0.000000,0.000009,0.000020,0.000000,0.000000,-0.035359,1440.00,3522.3
1732000,866,-0.000000,0.000015,0.000022,0.000000,0.000000,-0.035359,1440.00,3660.4
1734000,867,0.000000,0.000020,0.000034,-0.000000,0.000000,-0.035359,1440.00,3773.2
1736000,868,-0.000000,0.000015,0.000044,0.000000,0.000000,-0.035359,1440.00,3337.2
1738000,869,0.000000,0.000004,0.000027,0.000000,0.000000,-0.035359,1440.00,3577.6
1740000,870,-0.000000,0.000005,0.000028,0.000000,0.000000,-0.035359,1440.00,3572.1
1742000,871,0.000000,0.000006,0.000023,0.000000,0.000000,-0.035359,1440.00,2918.6
1744000,872,0.000000,0.000015,0.000022,-0.000000,0.000000,-0.035359,1440.00,2917.9
1746000,873,0.000000,0.000039,0.000028,-0.000000,0.000000,-0.035359,1440.00,3651.7
1748000,874,0.000000,0.000016,0.000038,-0.000000,0.000000,-0.035359,1440.00,3730.7
1750000,875,-0.000000,0.000015,0.000036,0.000000,0.000000,-0.035359,1440.00,3728.7
1752000,876,-0.000000,0.000007,0.000042,0.000000,0.000000,-0.034948,1440.00,3599.0
1754000,877,-0.000000,0.000004,0.000041,0.000000,0.000000,-0.034948,1440.00,3593.7
1756000,878,-0.000000,0.000003,0.000029,0.000000,0.000000,-0.034948,1440.00,2903.2
1758000,879,-0.000000,0.000014,0.000026,0.000000,0.000000,-0.034948,1440.00,2944.2
1760000,880,-0.000000,0.000006,0.000029,0.000000,0.000000,-0.034948,1440.00,3729.1
1762000,881,-0.000000,0.000003,0.000024,0.000000,0.000000,-0.034948,1440.00,3694.3
